code_tract,pop_abs,pop_mulheres,perc_mulheres,pop_homens,perc_homens,idade_mediana,idade_media
330100905080279,404,212,0.5247524752475248,192,0.4752475247524752,39.787234042553195,38.745049504950494
330100905080281,362,175,0.48342541436464087,187,0.5165745856353591,35.77777777777778,35.68232044198895
330100905080282,301,137,0.45514950166112955,164,0.5448504983388704,27.33695652173913,30.421926910299003
330100905080283,354,179,0.5056497175141242,175,0.4943502824858757,40,39.28531073446328
330100905080284,331,174,0.525679758308157,157,0.4743202416918429,35.48780487804878,36.055891238670696
330100905080285,330,175,0.5303030303030303,155,0.4696969696969697,34.35897435897436,34.875757575757575
330100905080286,313,162,0.5175718849840255,151,0.48242811501597443,31.74418604651163,33.67891373801917
330100905080287,222,120,0.5405405405405406,102,0.4594594594594595,35.2,36.840090090090094
330100905080288,324,163,0.5030864197530864,161,0.49691358024691357,41,39.141975308641975
330100905080289,370,200,0.5405405405405406,170,0.4594594594594595,39.056603773584904,39.545945945945945
330100905080290,271,151,0.5571955719557196,120,0.44280442804428044,40.483870967741936,40.69741697416974
330100905080291,349,181,0.5186246418338109,168,0.4813753581661891,40.092592592592595,38.621776504298
330100905080292,286,151,0.527972027972028,135,0.47202797202797203,29.82142857142857,33.31293706293706
330100905080293,368,188,0.5108695652173914,180,0.4891304347826087,33.57142857142857,34.72554347826087
330100905080294,279,141,0.5053763440860215,138,0.4946236559139785,28.214285714285715,31.43548387096774
330100905080295,320,181,0.565625,139,0.434375,32.666666666666664,34.484375
330100905080296,283,153,0.5406360424028268,130,0.45936395759717313,33.46153846153846,34.74381625441696
330100905080297,247,140,0.5668016194331984,107,0.4331983805668016,39.83333333333333,38.98582995951417
330100905080298,19,10,0.5263157894736842,9,0.47368421052631576,36.42857142857143,35.43333333333333
330100905080299,317,172,0.5425867507886435,145,0.45741324921135645,33.15217391304348,34.298107255520506
330100905080301,261,131,0.5019157088122606,130,0.49808429118773945,33.91891891891892,35.371647509578544
330100905080302,320,168,0.525,152,0.475,33.57142857142857,34.5
330100905080305,501,243,0.48502994011976047,258,0.5149700598802395,28.083333333333332,30.52994011976048
330100905080306,393,206,0.5241730279898219,187,0.4758269720101781,27.661290322580644,29.424936386768447
330100905080307,255,135,0.5294117647058824,120,0.47058823529411764,33.026315789473685,34.59411764705882
330100905080308,564,293,0.5195035460992907,271,0.4804964539007092,28.214285714285715,27.39450354609929
330100905080309,491,257,0.5234215885947047,234,0.47657841140529533,28.26923076923077,28.128309572301426
330100905080310,818,428,0.5232273838630807,390,0.4767726161369193,20.763358778625953,21.941320293398533
330100905080311,522,265,0.5076628352490421,257,0.49233716475095785,20.652173913043477,22.483716475095786
330100905080312,716,381,0.5321229050279329,335,0.46787709497206703,19.5,21.28421787709497
330100905080313,862,472,0.5475638051044084,390,0.45243619489559167,24.485294117647058,27.556844547563806
330100905080314,922,483,0.5238611713665944,439,0.4761388286334056,24.411764705882355,26.337310195227765
330100905080315,492,270,0.5487804878048781,222,0.45121951219512196,25.51282051282051,27.07520325203252
330100905080318,121,61,0.5041322314049587,60,0.49586776859504134,29.411764705882355,29.966666666666665
330100905080320,704,358,0.5085227272727273,346,0.4914772727272727,36.705882352941174,36.99147727272727
330100905080321,105,52,0.49523809523809526,53,0.5047619047619047,26.458333333333332,26.975728155339805
330100905080322,115,59,0.5130434782608696,56,0.48695652173913045,32.95454545454545,33.76521739130435
330100905080323,126,70,0.5555555555555556,56,0.4444444444444444,32.592592592592595,32.357142857142854
330100905080324,221,110,0.497737556561086,111,0.502262443438914,36.25,36.459276018099544
330100905080325,127,56,0.4409448818897638,71,0.5590551181102362,26.607142857142858,29.118110236220474
330100905080326,15,5,0.3333333333333333,10,0.6666666666666666,41.25,30.785714285714285
330100905080327,264,138,0.5227272727272727,126,0.4772727272727273,35.26315789473684,35.308712121212125
330100905080329,NA,NA,NA,NA,NA,NA,NA
330100905080330,347,164,0.47262247838616717,183,0.5273775216138329,27.21153846153846,28.338616714697405
330100905080331,252,128,0.5079365079365079,124,0.49206349206349204,25.96153846153846,28.123015873015873
330100905080332,67,35,0.5223880597014925,32,0.47761194029850745,34.54545454545455,34.90625
330100905080333,278,153,0.5503597122302158,125,0.44964028776978415,26.5,28.52158273381295
330100905080334,580,308,0.5310344827586206,272,0.4689655172413793,30.853658536585368,32.45172413793104
330100905080335,262,141,0.5381679389312977,121,0.4618320610687023,28.870967741935484,31.950381679389313
330100905080336,185,103,0.5567567567567567,82,0.44324324324324327,24.53125,27.667567567567566
330100905080337,153,79,0.5163398692810458,74,0.48366013071895425,32.5,34.22549019607843
330100905080339,308,157,0.5097402597402597,151,0.4902597402597403,38.1578947368421,37.63474025974026
330100905080340,90,52,0.5777777777777777,38,0.4222222222222222,26.428571428571427,31.08888888888889
330100905080341,466,253,0.5429184549356223,213,0.4570815450643777,36.25,36.586909871244636
330100905080342,23,9,0.391304347826087,14,0.6086956521739131,27.5,29.833333333333332
330100905080343,341,175,0.5131964809384164,166,0.4868035190615836,32.083333333333336,34.394428152492665
330100905080344,198,100,0.5050505050505051,98,0.494949494949495,35,35.09090909090909
330100905080345,NA,NA,NA,NA,NA,NA,NA
